-0.951538086,-0.143432617,-0.383300781,-7.896341463,3.567073171,3.109756098,-0.951538086,-0.141113281,-0.382568359,-8.018292683,3.658536585,3.68902439,-0.952880859,-0.169921875,-0.381835938,-8.353658537,3.536585366,-3.140243902,-0.922973633,-0.168701172,-0.382446289,-9.024390244,3.75,-1.524390244,-0.951782227,-0.162719727,-0.382324219,-10.24390244,3.262195122,9.695121951,-0.923339844,-0.158447266,-0.38293457,-6.524390244,2.37804878,17.25609756,-0.927124023,-0.120605469,-0.380249023,-11.73780488,-7.896341463,20.76219512,-0.926635742,-0.135742188,-0.378540039,-25.15243902,-10.15243902,42.13414634,-0.930786133,-0.108764648,-0.375488281,-33.29268293,-4.847560976,61.12804878,-0.974487305,-0.044067383,-0.375976563,-42.56097561,-15.67073171,113.0487805,-0.930419922,-0.006835938,-0.336181641,-73.56707317,-11.8902439,152.4390244,-0.916992188,-0.003540039,-0.352294922,-74.9695122,-7.073170732,162.0121951,-0.89831543,0.031005859,-0.34753418,-58.41463415,11.64634146,119.0243902,-0.948364258,0.078857422,-0.33203125,-16.43292683,23.1097561,28.99390244,-0.973754883,0.118041992,-0.388305664,20.27439024,36.58536585,-39.63414634,-0.977905273,0.136474609,-0.41003418,47.65243902,46.95121951,-81.2195122,-0.926147461,0.051757813,-0.420654297,55.57926829,41.58536585,-109.3902439,-0.92199707,0.041015625,-0.399780273,54.08536585,33.65853659,-135.6402439,-0.940551758,-0.041870117,-0.40625,53.41463415,25.76219512,-145.5182927,-0.94128418,-0.049438477,-0.442993164,58.1402439,12.10365854,-145.9146341,-0.941894531,-0.053833008,-0.447753906,38.20121951,19.29878049,-125.6707317,1
-0.947265625,-0.107910156,0.316040039,2.195121951,-2.103658537,-10.54878049,-0.952148438,-0.105712891,0.315795898,1.951219512,-1.859756098,-9.359756098,-0.952514648,-0.1015625,0.313476563,1.829268293,-2.286585366,1.615853659,-0.947875977,-0.099243164,0.280273438,0.335365854,-2.195121951,-3.68902439,-0.944824219,-0.100097656,0.280395508,-8.201219512,-1.158536585,-3.445121951,-0.948364258,-0.096923828,0.280151367,-8.841463415,8.414634146,-3.384146341,-0.951171875,-0.057128906,0.280151367,-8.506097561,4.085365854,4.725609756,-0.943115234,-0.051757813,0.276611328,-3.048780488,12.74390244,29.45121951,-0.893188477,-0.05480957,0.273193359,16.92073171,40.24390244,80.39634146,-0.918212891,-0.073242188,0.267578125,28.20121951,59.08536585,131.0670732,-0.873046875,-0.039916992,0.237915039,44.72560976,84.75609756,185.7926829,-0.895263672,0.018920898,0.224853516,49.78658537,98.68902439,211.2195122,-1.054443359,0.195068359,0.175292969,18.90243902,59.29878049,82.31707317,-1.053588867,0.266601563,0.165527344,-26.40243902,-5.884146341,-57.62195122,-1.031860352,0.239868164,0.161010742,-44.32926829,-55.91463415,-158.8414634,-1.005493164,0.223876953,0.149047852,-62.71341463,-60.94512195,-204.9695122,-0.97253418,0.093017578,0.177734375,-55.06097561,-63.23170732,-173.0182927,-0.897583008,0.005004883,0.229492188,-32.07317073,-37.40853659,-85.27439024,-0.914306641,-0.07409668,0.218505859,-8.445121951,-6.18902439,-0.914634146,-0.918579102,-0.057006836,0.260986328,26.2195122,21.2804878,99.23780488,-0.895385742,-0.024291992,0.215820313,46.98170732,56.06707317,186.1890244,1
-1.03894043,0.215454102,-0.205566406,2.957317073,-4.542682927,-18.41463415,-1.003051758,0.258178711,-0.250976563,-6.768292683,-17.04268293,-19.26829268,-0.990478516,0.204345703,-0.217651367,-18.96341463,-18.84146341,-26.58536585,-1.040527344,0.182861328,-0.177978516,-9.054878049,-26.8597561,-19.48170732,-0.943359375,0.262695313,-0.207763672,-7.957317073,-26.79878049,-29.29878049,-1.001831055,0.150146484,-0.187866211,-5.823170732,-13.99390244,-29.20731707,-0.898681641,0.185302734,-0.227905273,-1.341463415,-7.713414634,-31.34146341,-1.014892578,0.167236328,-0.149047852,-9.207317073,2.073170732,-27.22560976,-0.924926758,0.201049805,-0.225708008,1.676829268,-8.109756098,-25.39634146,-0.961425781,0.146362305,-0.225585938,-13.90243902,-0.365853659,-33.35365854,-0.985839844,0.091430664,-0.201538086,-20.39634146,-7.713414634,-45.06097561,-1.011352539,0.068481445,-0.171508789,-19.63414634,-32.86585366,-64.02439024,-0.965942383,-0.006591797,-0.135742188,-24.14634146,-36.46341463,-59.08536585,-1.001586914,-0.037353516,-0.106933594,-17.83536585,-37.4695122,-63.44512195,-0.968383789,-0.021484375,-0.048828125,-10.42682927,-42.13414634,-44.90853659,-0.961181641,-0.067016602,-0.027709961,0.274390244,-28.56707317,-36.06707317,-0.959350586,-0.060180664,-0.035644531,1.341463415,-32.04268293,-40.48780488,-0.966674805,-0.105224609,0.005737305,-3.841463415,-22.25609756,-30.45731707,-0.964599609,-0.087036133,0.010131836,-2.743902439,-26.64634146,-29.20731707,-0.986938477,-0.128540039,0.013183594,3.048780488,-13.62804878,-27.43902439,-0.989379883,-0.134033203,0.01171875,0.06097561,-13.1402439,-33.41463415,3
-1.001953125,-0.192626953,-0.04675293,1.006097561,2.469512195,-7.62195122,-1.000244141,-0.1953125,-0.045532227,2.042682927,1.646341463,-18.23170732,-1.001464844,-0.200683594,-0.043945313,2.743902439,-8.231707317,-16.67682927,-1.003051758,-0.179199219,-0.0390625,2.865853659,-4.756097561,-31.58536585,-0.966674805,-0.183227539,-0.039794922,1.280487805,-17.43902439,-36.03658537,-1.001586914,-0.1875,-0.034423828,-8.536585366,-12.68292683,-44.05487805,-0.968261719,-0.229614258,0.00378418,-9.512195122,-19.20731707,-35.51829268,-1.005615234,-0.213134766,0.010009766,0.579268293,-8.597560976,2.804878049,-0.933837891,-0.260131836,0.012084961,0.914634146,6.615853659,62.89634146,-0.978881836,-0.216796875,-0.010986328,0.914634146,35.0304878,119.4207317,-0.965698242,-0.193359375,0.008178711,-1.829268293,38.87195122,179.4512195,-0.973388672,-0.086425781,-0.046142578,-0.884146341,36.73780488,215.8841463,-0.984008789,0.013183594,-0.076782227,-2.62195122,26.79878049,165.1829268,-1.044555664,0.108764648,-0.057495117,-9.390243902,-3.201219512,62.68292683,-1.026611328,0.079467773,-0.07421875,-7.317073171,-11.8597561,-22.62195122,-1.031494141,0.067138672,-0.026367188,-5.365853659,-22.22560976,-94.23780488,-1.000976563,0.005126953,-0.040527344,-10.70121951,-28.44512195,-141.7073171,-1.009155273,-0.071166992,-0.032470703,0.518292683,-30.48780488,-168.5060976,-1.001342773,-0.129394531,0.006835938,1.554878049,-40.45731707,-181.7378049,-1.001831055,-0.189941406,0.013183594,1.920731707,-27.4695122,-156.8292683,-0.955322266,-0.232177734,-0.01171875,1.432926829,-14.42073171,-82.77439024,1
-0.931762695,-0.110717773,-0.329101563,-8.597560976,3.658536585,-8.292682927,-0.933105469,-0.110229492,-0.330444336,-8.445121951,-3.841463415,0.457317073,-0.933837891,-0.109863281,-0.329711914,-8.262195122,3.597560976,1.463414634,-0.933105469,-0.139770508,-0.328857422,-8.536585366,2.957317073,3.384146341,-0.931640625,-0.135864258,-0.328979492,-9.664634146,2.43902439,-1.280487805,-0.934936523,-0.131713867,-0.358642578,-4.817073171,1.951219512,4.512195122,-0.969360352,-0.125366211,-0.358276367,-18.44512195,-8.475609756,25.18292683,-0.935546875,-0.103149414,-0.356567383,-20.21341463,-11.49390244,48.59756098,-0.972900391,-0.063110352,-0.355102539,-42.89634146,-6.036585366,75.57926829,-0.956420898,0.01159668,-0.347900391,-53.56707317,-18.7195122,130.9756098,-0.972900391,0.063110352,-0.309570313,-69.60365854,-21.79878049,178.5670732,-0.947509766,0.104614258,-0.323852539,-88.65853659,-31.8902439,212.195122,-0.913452148,0.130981445,-0.274902344,-66.98170732,-12.86585366,168.8414634,-0.926757813,0.211181641,-0.279785156,-31.37195122,8.506097561,72.80487805,-0.983642578,0.265991211,-0.324951172,-2.347560976,17.34756098,-12.65243902,-0.978271484,0.237548828,-0.303955078,14.81707317,13.65853659,-71.82926829,-0.93371582,0.219848633,-0.303710938,27.83536585,13.20121951,-102.8658537,-0.94934082,0.171264648,-0.310668945,37.89634146,12.56097561,-115.7621951,-0.951416016,0.131713867,-0.350585938,50.67073171,12.31707317,-135.2743902,-0.922363281,0.075317383,-0.357666016,49.90853659,19.29878049,-130.7926829,-0.977050781,0.023925781,-0.335083008,43.04878049,17.68292683,-128.902439,1
-0.958862305,0.119262695,-0.220336914,0.335365854,-3.75,-8.81097561,-0.961425781,0.121582031,-0.222290039,1.036585366,3.841463415,-8.262195122,-0.959228516,0.121582031,-0.223144531,0.518292683,-3.048780488,-7.835365854,-0.965209961,0.119506836,-0.185791016,1.18902439,3.567073171,0.152439024,-0.958984375,0.124633789,-0.219360352,2.012195122,3.506097561,1.676829268,-0.958618164,0.165649414,-0.219848633,1.524390244,-2.317073171,1.554878049,-0.981323242,0.202392578,-0.209106445,-10.21341463,8.902439024,1.676829268,-0.978515625,0.301025391,-0.320922852,-53.1402439,10.70121951,-11.09756098,-0.92590332,0.401733398,-0.41027832,-177.8658537,7.56097561,-12.86585366,-0.984375,0.336669922,-0.413696289,-357.7743902,15.6097561,-36.43292683,-0.96105957,0.140014648,-0.322753906,-478.8414634,-1.615853659,-43.01829268,-0.96081543,-0.202514648,-0.056396484,-446.3719512,-7.865853659,-48.75,-1.03503418,-0.421142578,0.165283203,-204.4817073,0.274390244,-31.82926829,-1.002075195,-0.428588867,0.084472656,147.1341463,15.91463415,16.37195122,-0.947509766,-0.379272461,-0.116210938,452.3170732,39.3597561,43.1097561,-0.872680664,-0.227661133,-0.373901367,639.695122,51.37195122,63.35365854,-0.866821289,0.03503418,-0.585449219,688.5365854,53.62804878,49.45121951,-0.921142578,0.243530273,-0.672729492,575.7317073,58.7804878,19.23780488,-0.964599609,0.42980957,-0.702026367,373.3536585,56.92073171,-4.573170732,-1.034179688,0.595214844,-0.6875,36.43292683,25.51829268,-15.85365854,-1.005126953,0.433105469,-0.700927734,-243.3841463,-3.993902439,-8.963414634,2
-0.926635742,-0.311157227,0.030395508,1.402439024,3.475609756,-9.542682927,-0.927490234,-0.310180664,0.03112793,1.432926829,2.926829268,-10.6097561,-0.927246094,-0.310302734,0.030029297,0.731707317,3.109756098,-10.09146341,-0.92980957,-0.344482422,0.063720703,0.091463415,3.475609756,-8.719512195,-0.927978516,-0.3125,0.063232422,0.457317073,3.292682927,0.12195122,-0.926513672,-0.310302734,0.064208984,0.12195122,3.536585366,0.335365854,-0.929199219,-0.324951172,0.026733398,-8.993902439,3.68902439,0.243902439,-0.960083008,-0.281738281,0.039428711,-13.38414634,-8.62804878,1.12804878,-1.037963867,-0.198120117,0.009399414,-57.25609756,-34.93902439,3.384146341,-1.072387695,-0.152587891,-0.01550293,-143.6280488,-82.10365854,-1.097560976,-1.031860352,-0.219360352,0.008422852,-252.4695122,-145.945122,15.82317073,-0.957397461,-0.317626953,0.034057617,-320.0304878,-193.0487805,14.78658537,-0.900024414,-0.361328125,0.06628418,-334.4512195,-217.3170732,21.49390244,-0.887695313,-0.480957031,0.129760742,-328.2317073,-217.8658537,21.46341463,-0.80847168,-0.539794922,0.191894531,-264.0243902,-198.75,22.25609756,-0.780517578,-0.522094727,0.233398438,-184.0243902,-139.5426829,26.25,-0.813842773,-0.511474609,0.21105957,-108.2926829,-87.10365854,16.73780488,-0.799316406,-0.481811523,0.212036133,-53.23170732,-27.83536585,8.018292683,-0.849853516,-0.453613281,0.216186523,-15.70121951,4.664634146,3.536585366,-0.849365234,-0.505981445,0.215332031,40.73170732,38.23170732,-3.68902439,-0.804931641,-0.489868164,0.232055664,103.0182927,76.67682927,8.81097561,3
-0.974487305,-0.291870117,0.018188477,1.036585366,-3.414634146,-9.146341463,-0.975585938,-0.290649414,0.016113281,0.914634146,-2.987804878,-7.835365854,-0.976196289,-0.291137695,0.046264648,0.335365854,-2.804878049,0.091463415,-0.977416992,-0.290893555,0.045654297,0.030487805,-2.804878049,-8.719512195,-0.977783203,-0.292724609,0.046142578,0.487804878,-3.658536585,-8.445121951,-0.976806641,-0.266601563,0.01574707,1.829268293,3.68902439,-8.963414634,-0.933837891,-0.318359375,0.02734375,-1.920731707,-3.262195122,-8.68902439,-0.874755859,-0.414794922,0.048706055,40.09146341,14.32926829,-6.25,-0.877441406,-0.403930664,0.019042969,110.152439,64.23780488,-19.75609756,-0.880615234,-0.447509766,0.006347656,179.5426829,111.1890244,-42.56097561,-0.869628906,-0.479370117,-0.063110352,238.2926829,148.5365854,-44.32926829,-0.871948242,-0.470336914,-0.138061523,313.445122,162.5304878,-56.2195122,-0.915527344,-0.403320313,-0.187255859,352.7743902,188.4146341,-54.54268293,-0.939941406,-0.344482422,-0.235107422,360.5182927,195.5182927,-53.65853659,-1.032348633,-0.235351563,-0.239379883,311.9512195,176.1890244,-48.1097561,-1.055419922,-0.185546875,-0.209228516,237.6829268,123.1097561,-27.59146341,-1.105712891,-0.21887207,-0.198242188,122.5304878,63.41463415,-11.73780488,-1.064453125,-0.2109375,-0.166259766,49.9695122,2.926829268,-3.567073171,-0.993896484,-0.255615234,-0.136962891,-13.75,-42.43902439,16.31097561,-0.987915039,-0.211669922,-0.136352539,-80.51829268,-61.15853659,26.18902439,-0.986206055,-0.204467773,-0.110961914,-149.847561,-92.43902439,39.48170732,3
-0.951293945,-0.263427734,0.215698242,-4.176829268,-2.774390244,-2.225609756,-0.952148438,-0.259765625,0.251831055,-10.0304878,3.68902439,-2.713414634,-0.952148438,-0.253051758,0.251953125,-8.109756098,1.707317073,-2.987804878,-0.940429688,-0.251831055,0.256835938,-10.70121951,0.701219512,3.81097561,-0.919067383,-0.244018555,0.23840332,-17.13414634,-8.597560976,-9.024390244,-0.908569336,-0.283325195,0.265014648,-19.11585366,1.981707317,-8.62804878,-0.900146484,-0.244873047,0.260253906,-13.50609756,-0.182926829,7.743902439,-0.940429688,-0.252075195,0.215942383,-25.85365854,10.39634146,41.00609756,-0.948730469,-0.172729492,0.231933594,-23.62804878,16.67682927,69.02439024,-0.936035156,-0.122192383,0.184204102,-34.42073171,25.12195122,103.3841463,-0.990722656,-0.134887695,0.252685547,-43.47560976,4.207317073,76.34146341,-0.987060547,-0.086425781,0.251831055,-44.81707317,-13.84146341,57.19512195,-0.970703125,-0.08605957,0.203369141,-45.6402439,-22.5304878,30.21341463,-0.930664063,-0.1015625,0.21484375,-55.67073171,-21.52439024,18.93292683,-0.974121094,-0.060180664,0.212280273,-56.8597561,-25.39634146,9.817073171,-0.965576172,-0.102783203,0.259277344,-51.25,-26.92073171,-13.01829268,-0.954956055,-0.11340332,0.247070313,-46.64634146,-34.54268293,-37.04268293,-0.923217773,-0.149414063,0.24597168,-41.52439024,-30.97560976,-58.04878049,-0.945922852,-0.181030273,0.23828125,-13.32317073,-22.68292683,-40.57926829,-0.921875,-0.286132813,0.285400391,7.56097561,-13.7804878,-16.73780488,-0.91027832,-0.290527344,0.295532227,35.57926829,-12.5304878,-23.50609756,3
-0.977661133,-0.226074219,0.162841797,1.067073171,2.012195122,-10.94512195,-0.977905273,-0.227783203,0.166137695,2.804878049,1.31097561,-10.30487805,-0.978393555,-0.225341797,0.167236328,-2.37804878,1.18902439,-10.33536585,-0.975463867,-0.221191406,0.167724609,-1.585365854,1.432926829,-9.634146341,-0.971679688,-0.184448242,0.167602539,-2.195121951,1.585365854,-10.0304878,-0.978149414,-0.200683594,0.158569336,1.646341463,1.768292683,-10.18292683,-0.963256836,-0.170166016,0.111694336,-23.59756098,-9.420731707,2.042682927,-1.002929688,-0.115478516,0.131591797,-46.09756098,-18.90243902,10.6402439,-1.009033203,-0.104370117,0.058837891,-91.52439024,-22.43902439,13.38414634,-1.013671875,-0.076171875,0.071533203,-170.304878,-47.43902439,31.98170732,-0.958251953,-0.085205078,0.075683594,-263.3536585,-71.09756098,40.91463415,-0.944091797,-0.253295898,0.131225586,-316.9817073,-76.03658537,36.76829268,-0.833374023,-0.421508789,0.221313477,-297.1036585,-62.5,27.43902439,-0.735595703,-0.577514648,0.294189453,-165.3963415,18.1097561,1.646341463,-0.743896484,-0.692749023,0.290649414,57.83536585,115.5182927,-53.1097561,-0.859130859,-0.679931641,0.157592773,278.3536585,204.7865854,-107.1036585,-0.930908203,-0.617553711,-0.023193359,456.0060976,230.8536585,-147.6219512,-1.013305664,-0.516357422,-0.176269531,539.054878,217.3170732,-167.195122,-1.065185547,-0.35534668,-0.270019531,525.152439,196.4329268,-139.7865854,-1.112915039,-0.1171875,-0.220581055,408.5670732,129.6646341,-96.09756098,-1.176147461,0.013183594,-0.12109375,230.4878049,47.95731707,-15.42682927,2
